DATA PGTO;SUBELEMENTO_DESPESA;CDIC
23/01/2019;HOSPEDAGENS;00150.001371/2018-22.R.08.28/12/2018.31/12/2022.N
23/01/2019;HOSPEDAGENS;00150.001371/2018-22.R.08.28/12/2018.31/12/2022.N
22/01/2019;HOSPEDAGENS;00150.001373/2018-11.R.08.28/12/2018.31/12/2022.N
24/01/2019;LOCAÄ«O DE IM‡VEIS;00150.001373/2018-11.R.08.28/12/2018.31/12/2022.N
21/01/2019;FORNECIMENTO DE ALIMENTAÄ«O;00150.001373/2018-11.R.08.28/12/2018.31/12/2022.N
15/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;MATERIAL DE COPA E COZINHA;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
15/02/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
30/01/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
01/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
12/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
12/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
12/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
12/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
19/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
19/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
19/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
19/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
13/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
01/02/2019;MATERIAL DE PROTEÄ«O E SEGURANÄA;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
13/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
13/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
13/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
13/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
25/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
25/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
25/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
07/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
07/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
07/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
07/02/2019;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
30/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
30/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
31/01/2019;MATERIAL DE COPA E COZINHA;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
06/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
06/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
06/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
06/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
06/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;MATERIAL FARMACOLOGICO;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
30/01/2019;UNIFORMES, TECIDOS E AVIAMENTOS;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
25/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
25/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
11/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
11/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
11/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
09/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
09/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
09/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
29/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
29/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
29/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
29/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
08/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
22/02/2019;MATERIAL DE COPA E COZINHA;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
22/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
22/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
22/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
22/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
25/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
25/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
25/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
14/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
14/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
14/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
14/02/2019;MATERIAL FARMACOLOGICO;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
14/02/2019;MATERIAL FARMACOLOGICO;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
04/02/2019;MATERIAL P/MANUTENÄ«O DE VE÷CULOS;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
04/02/2019;MATERIAL EDUCATIVO E ESPORTIVO;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
18/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
18/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
18/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
18/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
18/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
18/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
19/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
05/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
01/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
01/02/2019;MATERIAL DE COPA E COZINHA;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
13/02/2019;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
08/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
08/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
08/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
08/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
08/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
08/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
23/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
23/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
23/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
23/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
01/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
01/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
01/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
01/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
04/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
04/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
31/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
31/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
31/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
31/01/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
02/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
02/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
02/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
02/02/2019;MATERIAL DE COPA E COZINHA;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
23/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
23/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
21/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;MATERIAL DE PROTEÄ«O E SEGURANÄA;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
20/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
16/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
16/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
16/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
16/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
16/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
16/02/2019;MATERIAL HOSPITALAR;00140.000083/2019-51.R.08.29/01/2019.31/12/2022.N
11/02/2019;FORNECIMENTO DE ALIMENTAÄ«O;00150.000092/2019-22.R.08.22/01/2019.31/12/2022.N
13/02/2019;HOSPEDAGENS;00150.000092/2019-22.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000092/2019-22.R.08.22/01/2019.31/12/2022.N
13/02/2019;HOSPEDAGENS;00150.000092/2019-22.R.08.22/01/2019.31/12/2022.N
11/02/2019;FORNECIMENTO DE ALIMENTAÄ«O;00150.000092/2019-22.R.08.22/01/2019.31/12/2022.N
11/02/2019;SERVIÄOS DOMêSTICOS;00150.000092/2019-22.R.08.22/01/2019.31/12/2022.N
01/02/2019;HOSPEDAGENS;00150.000096/2019-19.R.08.22/01/2019.31/12/2022.N
30/01/2019;HOSPEDAGENS;00150.000096/2019-19.R.08.22/01/2019.31/12/2022.N
30/01/2019;HOSPEDAGENS;00150.000096/2019-19.R.08.22/01/2019.31/12/2022.N
20/02/2019;HOSPEDAGENS;00150.000096/2019-19.R.08.22/01/2019.31/12/2022.N
13/02/2019;HOSPEDAGENS;00150.000096/2019-19.R.08.22/01/2019.31/12/2022.N
06/02/2019;HOSPEDAGENS;00150.000096/2019-19.R.08.22/01/2019.31/12/2022.N
08/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
08/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
25/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
31/01/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
31/01/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
29/01/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
29/01/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
05/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
05/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
13/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
04/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
04/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
04/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
04/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
04/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
04/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
04/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
13/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
18/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
08/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
01/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
01/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
01/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
08/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
31/01/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
31/01/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
11/02/2019;HOSPEDAGENS;00150.000097/2019-55.R.08.22/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000135/2019-70.R.08.30/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000135/2019-70.R.08.30/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000135/2019-70.R.08.30/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000135/2019-70.R.08.30/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000135/2019-70.R.08.30/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000135/2019-70.R.08.30/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000135/2019-70.R.08.30/01/2019.31/12/2022.N
19/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000135/2019-70.R.08.30/01/2019.31/12/2022.N
08/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000149/2019-93.R.08.04/02/2019.31/12/2022.N
08/02/2019;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000149/2019-93.R.08.04/02/2019.31/12/2022.N
18/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
18/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
22/03/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
22/03/2019;MATERIAL P/FESTIVIDADE E HOMENAGENS;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
22/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
12/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
12/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
12/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
12/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
28/02/2019;FESTIVIDADES E HOMENAGENS;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
28/02/2019;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
28/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/02/2019;MATERIAL DE EXPEDIENTE;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
28/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
28/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
28/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
28/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
28/02/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
04/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
04/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
04/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
04/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/03/2019;MATERIAL DE COPA E COZINHA;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
26/03/2019;MATERIAL DE COPA E COZINHA;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
18/03/2019;GENEROS DE ALIMENTAÄ«O;00140.000219/2019-22.R.08.01/03/2019.31/12/2022.N
